SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MARATHON, EQ, 01-Feb-2026,517.85,513.1,515.2,493.0,505.0,503.85,502.25,42724,214.58,1729, 22742, 53.23
MARC, SM, 01-Feb-2026,52.45,50.35,50.35,50.0,50.0,50.0,50.19,4800,2.41,4, 3600, 75.00
MARCO, SM, 01-Feb-2026,27.3,28.85,30.5,28.85,30.0,29.95,29.78,16500,4.91,11, 12000, 72.73
MARICO, EQ, 01-Feb-2026,729.8,733.3,734.5,716.8,720.8,720.65,726.48,574440,4173.18,12551, 228068, 39.70
MARINE, EQ, 01-Feb-2026,180.41,180.41,188.44,179.2,183.15,183.99,184.33,346761,639.17,7700, 112766, 32.52
MARINETRAN, ST, 01-Feb-2026,15.65,16.4,16.4,16.4,16.4,16.4,16.4,4000,0.66,1, 4000, 100.00
MARKOLINES, EQ, 01-Feb-2026,135.1,136.5,137.74,132.3,135.45,135.25,135.78,108583,147.44,1133, 17249, 15.89
MARKSANS, EQ, 01-Feb-2026,163.85,164.12,171.6,161.61,168.99,168.06,168.52,654476,1102.92,12436, 237443, 36.28
MARUTI, EQ, 01-Feb-2026,14599.0,14650.0,14796.0,14136.0,14185.0,14199.0,14416.1,393678,56753.0,66751, 185692, 47.17
MASFIN, EQ, 01-Feb-2026,325.3,325.3,325.3,310.5,313.0,314.9,316.26,96463,305.08,4682, 35544, 36.85
MASKINVEST, EQ, 01-Feb-2026,144.24,138.0,149.0,136.4,149.0,141.26,139.81,89,0.12,16, 49, 55.06
MASON, SM, 01-Feb-2026,174.0,176.0,177.0,169.0,174.95,174.95,173.05,5500,9.52,11, 4500, 81.82
MASPTOP50, EQ, 01-Feb-2026,70.99,72.76,72.76,70.0,71.0,71.03,70.92,291147,206.48,3887, 190786, 65.53
MASTEK, EQ, 01-Feb-2026,2051.1,2046.9,2088.0,2005.8,2035.0,2023.1,2050.97,33749,692.18,4424, 13521, 40.06
MASTERTR, EQ, 01-Feb-2026,100.61,100.9,101.44,92.0,95.0,95.02,96.27,74513,71.74,1934, 40590, 54.47
MATRIMONY, EQ, 01-Feb-2026,517.35,511.5,535.0,505.85,522.05,523.95,514.38,21927,112.79,897, 7196, 32.82
MAWANASUG, EQ, 01-Feb-2026,82.12,83.4,83.4,78.71,80.0,78.9,79.98,43433,34.74,751, 32088, 73.88
MAXESTATES, EQ, 01-Feb-2026,385.2,388.0,388.0,367.0,369.0,370.55,377.65,19885,75.1,1260, 11140, 56.02
MAXHEALTH, EQ, 01-Feb-2026,956.8,958.0,996.4,950.6,974.25,976.7,980.57,4000115,39223.77,69060, 1425244, 35.63
MAXIND, EQ, 01-Feb-2026,160.71,157.35,159.5,154.2,156.5,158.1,157.44,20646,32.5,904, 10346, 50.11
MAXPOSURE, SM, 01-Feb-2026,40.0,40.2,40.2,38.3,38.3,38.3,39.5,6000,2.37,6, 4000, 66.67
MAXVOLT, ST, 01-Feb-2026,321.1,320.3,337.15,307.25,337.15,337.15,328.64,76000,249.76,71, 64800, 85.26
MAYURUNIQ, EQ, 01-Feb-2026,512.25,535.15,556.5,515.2,527.0,526.65,536.14,367010,1967.7,11875, 143083, 38.99
MAZDA, EQ, 01-Feb-2026,200.63,204.75,204.89,190.0,193.55,192.19,194.49,17522,34.08,679, 10694, 61.03
MAZDOCK, EQ, 01-Feb-2026,2572.9,2598.8,2657.9,2315.7,2379.8,2394.5,2510.21,4419824,110946.65,207737, 739608, 16.73
MBAPL, EQ, 01-Feb-2026,411.15,410.35,420.0,407.1,411.15,418.15,413.59,130941,541.56,2247, 65986, 50.39
MBEL, EQ, 01-Feb-2026,317.45,321.0,322.8,301.05,309.0,306.75,311.96,41193,128.51,1968, 18962, 46.03
MBLINFRA, EQ, 01-Feb-2026,26.37,26.0,28.0,22.7,23.4,23.52,24.89,131782,32.8,1894, 81009, 61.47
MCL, BE, 01-Feb-2026,85.94,84.23,84.23,84.23,84.23,84.23,84.23,30148,25.39,577, -, -
MCLEODRUSS, EQ, 01-Feb-2026,43.21,43.21,44.8,41.75,41.75,42.19,43.22,265400,114.69,1630, 123350, 46.48
MCLOUD, EQ, 01-Feb-2026,22.43,22.79,23.55,21.88,23.2,22.95,23.02,2250985,518.14,6105, 868984, 38.60
MCON, ST, 01-Feb-2026,56.3,57.4,57.4,57.4,57.4,57.4,57.4,1000,0.57,1, 1000, 100.00
MCX, EQ, 01-Feb-2026,2528.0,2300.0,2319.9,2068.5,2226.0,2233.3,2200.58,20999802,462117.15,665205, 7659042, 36.47
MEDANTA, EQ, 01-Feb-2026,1053.8,1062.0,1127.0,1053.0,1120.0,1120.1,1111.47,712234,7916.29,45790, 243635, 34.21
MEDIASSIST, EQ, 01-Feb-2026,398.8,399.9,408.9,398.0,399.1,401.6,402.58,62136,250.15,3197, 31067, 50.00
MEDICAMEQ, EQ, 01-Feb-2026,342.1,343.9,362.0,333.8,349.2,350.85,348.84,15927,55.56,1031, 6482, 40.70
MEDICO, EQ, 01-Feb-2026,50.88,48.97,50.86,48.5,49.0,49.03,49.62,49515,24.57,876, 19200, 38.78
MEDIORG, SM, 01-Feb-2026,26.65,27.95,27.95,27.95,27.95,27.95,27.95,6000,1.68,3, 6000, 100.00
MEDISTEP, SM, 01-Feb-2026,22.75,22.75,22.75,22.75,22.75,22.75,22.75,3000,0.68,1, 3000, 100.00
MEDPLUS, EQ, 01-Feb-2026,798.95,803.2,838.05,801.95,820.9,821.95,820.03,104676,858.37,7145, 49732, 47.51
MEESHO, EQ, 01-Feb-2026,174.15,165.45,165.45,165.45,165.45,165.45,165.45,233924,387.03,2774, 233924, 100.00
MEGAFLEX, ST, 01-Feb-2026,106.05,110.0,110.0,110.0,110.0,110.0,110.0,3000,3.3,1, 3000, 100.00
MEGASOFT, BE, 01-Feb-2026,170.27,168.1,174.8,165.55,169.5,168.87,168.56,83266,140.36,390, -, -
MEGASTAR, BE, 01-Feb-2026,228.67,229.0,236.0,228.0,229.99,229.99,230.17,1570,3.61,30, -, -
MEGATHERM, SM, 01-Feb-2026,202.25,202.25,203.95,193.95,203.95,203.85,200.41,33600,67.34,41, 26800, 79.76
MEIL, EQ, 01-Feb-2026,258.5,258.5,264.0,255.1,258.0,256.3,259.33,38605,100.11,3630, 21168, 54.83
MENONBE, EQ, 01-Feb-2026,113.04,112.1,113.7,106.5,111.99,112.58,110.84,58569,64.92,1759, 31379, 53.58
MEP, BZ, 01-Feb-2026,1.41,1.4,1.4,1.39,1.39,1.39,1.39,74351,1.03,58, -, -
METAL, EQ, 01-Feb-2026,11.86,12.15,12.44,11.22,11.41,11.39,11.48,17707000,2033.56,26955, 7666270, 43.30
METALIETF, EQ, 01-Feb-2026,11.85,11.55,12.14,11.0,11.38,11.38,11.43,44375235,5073.99,53191, 25575291, 57.63
METROBRAND, EQ, 01-Feb-2026,1050.5,1041.6,1050.0,1021.1,1033.0,1031.1,1039.55,21897,227.63,3100, 9314, 42.54
METROPOLIS, EQ, 01-Feb-2026,1873.0,1889.0,1925.6,1876.8,1900.0,1898.5,1900.55,43470,826.17,5158, 19204, 44.18
MFML, EQ, 01-Feb-2026,23.38,27.47,27.47,24.0,25.39,25.43,25.26,3753,0.95,80, 3361, 89.56
MFSL, EQ, 01-Feb-2026,1613.6,1620.3,1638.2,1574.4,1622.9,1620.0,1616.46,169896,2746.3,14243, 55878, 32.89
MGEL, EQ, 01-Feb-2026,12.53,12.8,13.12,11.6,11.74,11.83,12.37,613911,75.93,3150, 277435, 45.19
MGL, EQ, 01-Feb-2026,1052.8,1052.8,1065.0,1039.1,1044.0,1046.9,1053.32,54459,573.63,5280, 21921, 40.25
MGSL, SM, 01-Feb-2026,81.45,81.55,81.55,77.6,81.0,80.0,80.46,8400,6.76,7, 6000, 71.43
MHLXMIRU, EQ, 01-Feb-2026,208.94,212.48,212.99,202.5,212.99,212.18,211.43,1445,3.06,65, 958, 66.30
MHRIL, EQ, 01-Feb-2026,295.8,290.85,300.0,287.3,292.45,292.25,295.07,124272,366.69,7658, 45011, 36.22
MICEL, EQ, 01-Feb-2026,42.58,42.0,44.7,40.46,40.5,40.79,42.39,2735994,1159.89,12695, 662886, 24.23
MICROPRO, SM, 01-Feb-2026,19.0,19.0,19.0,17.55,18.95,18.95,18.57,12800,2.38,8, 11200, 87.50
MID150, EQ, 01-Feb-2026,21.79,21.89,22.5,21.0,21.99,21.81,21.57,123442,26.63,430, 77436, 62.73
MID150BEES, EQ, 01-Feb-2026,221.54,222.49,222.75,213.76,218.0,218.13,219.1,1117627,2448.69,15131, 674691, 60.37
MID150CASE, EQ, 01-Feb-2026,10.74,11.06,11.06,10.38,10.62,10.59,10.62,2747715,291.77,7229, 1497908, 54.51
MIDCAP, EQ, 01-Feb-2026,170.18,170.18,171.35,163.3,168.5,166.91,167.48,122237,204.72,1494, 67789, 55.46
MIDCAPADD, EQ, 01-Feb-2026,21.52,21.45,21.57,20.73,21.07,21.56,21.44,86336,18.51,81, 84613, 98.00
MIDCAPBETA, EQ, 01-Feb-2026,217.54,218.62,218.62,212.54,217.49,217.49,216.36,1749,3.78,86, 1623, 92.80
MIDCAPETF, EQ, 01-Feb-2026,21.87,22.53,22.53,21.1,21.45,21.44,21.57,5248642,1132.06,11929, 3986775, 75.96
MIDCAPIETF, EQ, 01-Feb-2026,22.27,22.4,22.4,21.4,21.95,21.79,21.91,2638210,578.09,5177, 1962907, 74.40
MIDHANI, EQ, 01-Feb-2026,375.25,376.0,388.9,339.1,350.15,353.0,367.82,1586105,5834.01,40622, 411558, 25.95
MIDQ50ADD, EQ, 01-Feb-2026,237.18,237.18,248.5,231.29,236.34,235.01,235.22,3976,9.35,200, 2525, 63.51
MIDSELIETF, EQ, 01-Feb-2026,17.68,17.23,17.84,17.16,17.46,17.48,17.57,274672,48.25,1249, 189609, 69.03
MIDSMALL, EQ, 01-Feb-2026,46.99,47.0,47.0,44.69,45.47,45.48,45.74,536635,245.47,2901, 380476, 70.90
MIDWESTLTD, EQ, 01-Feb-2026,1321.7,1323.9,1420.0,1321.0,1378.2,1385.5,1375.5,94216,1295.94,8734, 23945, 25.42
MIEL, SM, 01-Feb-2026,16.55,16.0,16.5,16.0,16.5,16.5,16.25,4000,0.65,2, 4000, 100.00
MILTON, ST, 01-Feb-2026,49.2,48.0,48.0,48.0,48.0,48.0,48.0,44000,21.12,2, 35200, 80.00
MINDACORP, EQ, 01-Feb-2026,562.85,562.85,577.9,542.35,545.0,552.05,567.89,152046,863.46,11111, 46795, 30.78
MINDSPACE, RR, 01-Feb-2026,498.5,507.5,507.5,489.98,489.99,490.92,497.51,60518,301.08,4214, 48591, 80.29
MINDTECK, EQ, 01-Feb-2026,226.48,226.0,235.0,213.5,214.8,218.05,226.36,82633,187.05,2920, 29294, 35.45
MIRCELECTR, EQ, 01-Feb-2026,29.94,30.2,31.43,30.2,31.35,31.33,31.27,1106515,345.97,1606, 657167, 59.39
MIRZAINT, EQ, 01-Feb-2026,37.78,38.2,43.0,37.2,38.55,38.45,39.65,1233667,489.1,8501, 290703, 23.56
MITCON, EQ, 01-Feb-2026,60.3,64.0,64.0,61.5,61.82,61.8,61.79,2308,1.43,43, 2005, 86.87
MITTAL, EQ, 01-Feb-2026,0.99,0.99,1.01,0.99,1.01,1.0,1.0,404821,4.05,415, 324003, 80.04
MKPL, EQ, 01-Feb-2026,5.48,5.59,5.75,5.02,5.37,5.3,5.33,177194,9.44,938, 118108, 66.65
MMEL, SM, 01-Feb-2026,41.0,41.8,46.0,39.0,44.45,44.45,42.66,24000,10.24,12, 12000, 50.00
MMFL, EQ, 01-Feb-2026,409.25,404.0,412.0,395.0,399.9,398.5,403.28,55509,223.86,2398, 25496, 45.93
MMP, EQ, 01-Feb-2026,251.5,248.0,259.85,235.05,236.0,239.6,248.03,12959,32.14,640, 7528, 58.09
MMTC, EQ, 01-Feb-2026,65.1,64.2,65.04,62.5,63.15,62.97,63.57,3155585,2006.12,17824, 722658, 22.90
MNC, EQ, 01-Feb-2026,31.13,31.0,31.15,30.17,30.89,30.48,30.87,201609,62.23,615, 175463, 87.03
MOALPHA50, EQ, 01-Feb-2026,48.39,49.89,49.89,46.9,46.9,47.18,47.84,12066,5.77,90, 8877, 73.57
MOBIKWIK, EQ, 01-Feb-2026,198.02,199.75,214.99,192.5,197.8,199.4,206.03,2414100,4973.74,41573, 300782, 12.46
MOCAPITAL, EQ, 01-Feb-2026,46.68,46.68,47.18,42.5,44.2,44.1,44.26,3588122,1588.11,12157, 2164061, 60.31
MODEFENCE, EQ, 01-Feb-2026,89.78,92.02,96.0,81.0,84.4,84.7,88.36,35109823,31023.08,97350, 10849551, 30.90
MODINATUR, EQ, 01-Feb-2026,341.3,341.3,355.0,321.2,330.0,335.15,344.78,4700,16.2,207, 4131, 87.89
MODIRUBBER, EQ, 01-Feb-2026,124.17,130.37,130.37,130.37,130.37,130.37,130.37,4167,5.43,49, 4167, 100.00
MODIS, EQ, 01-Feb-2026,325.75,315.0,338.0,311.0,319.0,322.75,327.24,5677,18.58,434, 3161, 55.68
MODISONLTD, EQ, 01-Feb-2026,156.83,160.0,160.0,147.01,147.99,147.77,150.75,45032,67.89,1175, 27759, 61.64
MODTHREAD, EQ, 01-Feb-2026,42.87,42.0,43.0,41.52,41.55,41.55,42.65,93,0.04,20, 90, 96.77
MOENERGY, EQ, 01-Feb-2026,35.28,36.37,42.4,33.66,34.18,33.93,35.42,2390281,846.7,10176, 1232979, 51.58
MOGOLD, EQ, 01-Feb-2026,164.25,149.6,158.45,138.0,150.0,151.35,145.93,552683,806.56,6964, 133529, 24.16
MOGSEC, EQ, 01-Feb-2026,63.06,63.1,66.15,62.8,64.85,64.8,63.79,6105,3.89,113, 3862, 63.26
MOHEALTH, EQ, 01-Feb-2026,41.91,42.5,42.9,41.5,42.26,41.93,42.1,132415,55.75,1046, 89189, 67.36
MOHITIND, EQ, 01-Feb-2026,24.2,24.2,25.39,23.5,23.5,23.84,24.23,11365,2.75,123, 6467, 56.90
MOIL, EQ, 01-Feb-2026,365.85,369.0,369.2,344.05,346.3,347.0,355.79,889447,3164.58,20179, 236288, 26.57
MOINFRA, EQ, 01-Feb-2026,58.54,60.0,60.0,55.26,57.16,56.97,58.3,104536,60.95,549, 30562, 29.24
MOIPO, EQ, 01-Feb-2026,42.52,42.52,43.0,42.46,42.46,42.46,42.84,10424,4.47,19, 404, 3.88
MOKSH, EQ, 01-Feb-2026,13.75,13.41,14.0,13.41,13.5,13.58,13.73,45260,6.21,275, 29644, 65.50
MOL, EQ, 01-Feb-2026,60.12,58.0,58.1,54.77,55.69,55.55,56.36,1073457,604.98,7494, 624579, 58.18
MOLDTECH, EQ, 01-Feb-2026,128.49,127.9,135.9,124.5,131.16,132.69,130.95,15604,20.43,615, 8799, 56.39
MOLDTKPAC, EQ, 01-Feb-2026,547.5,543.2,555.9,527.1,527.1,540.2,545.49,14257,77.77,1798, 6949, 48.74
MOLOWVOL, EQ, 01-Feb-2026,37.93,37.93,38.08,37.0,37.3,37.26,37.8,3400,1.29,62, 2511, 73.85
MOM100, EQ, 01-Feb-2026,62.83,64.4,64.4,60.4,61.5,61.59,61.98,713647,442.3,5672, 377039, 52.83
MOM30IETF, EQ, 01-Feb-2026,30.82,31.59,31.59,29.43,30.25,30.05,30.24,2650125,801.33,6477, 2114884, 79.80
MOM50, EQ, 01-Feb-2026,262.94,262.94,266.64,256.61,257.99,258.48,261.5,6932,18.13,269, 3108, 44.84
MOMENTUM, EQ, 01-Feb-2026,30.71,30.51,31.16,29.38,31.0,29.96,29.99,115057,34.5,692, 71451, 62.10
MOMENTUM30, EQ, 01-Feb-2026,30.2,30.35,30.38,29.5,29.89,29.59,29.78,15780,4.7,136, 14945, 94.71
MOMENTUM50, EQ, 01-Feb-2026,50.14,50.19,50.2,47.93,49.12,49.05,49.03,1242920,609.41,5636, 765266, 61.57
MOMGF, EQ, 01-Feb-2026,149.9,150.34,152.0,144.06,147.5,147.5,148.48,2573,3.82,73, 2297, 89.27
MOMIDMTM, EQ, 01-Feb-2026,61.4,62.16,62.16,59.58,60.0,59.83,60.26,97597,58.81,686, 60630, 62.12
MOMNC, EQ, 01-Feb-2026,30.1,29.79,35.8,28.85,29.6,29.64,30.66,8416,2.58,132, 1481, 17.60
MOMOMENTUM, EQ, 01-Feb-2026,61.24,61.25,61.97,59.01,60.95,59.65,60.21,138854,83.61,1441, 91977, 66.24
MON100, EQ, 01-Feb-2026,230.56,232.48,232.78,227.01,229.49,229.07,228.57,896421,2048.92,24053, 477161, 53.23
MON50EQUAL, EQ, 01-Feb-2026,33.09,33.09,33.09,32.28,32.28,32.51,32.63,6013,1.96,77, 3748, 62.33
MONARCH, EQ, 01-Feb-2026,298.25,304.4,304.4,271.5,271.55,276.3,286.08,80470,230.2,2139, 43264, 53.76
MONEXT50, EQ, 01-Feb-2026,67.53,69.5,69.5,65.22,66.3,66.48,66.76,10286,6.87,170, 8055, 78.31
MONEYBOXX, EQ, 01-Feb-2026,50.04,49.32,60.04,45.9,52.99,53.68,50.38,161478,81.35,1670, 104815, 64.91
MONIFTY100, EQ, 01-Feb-2026,26.04,26.04,26.52,25.46,25.46,25.58,25.93,35261,9.14,132, 17127, 48.57
MONIFTY500, EQ, 01-Feb-2026,23.56,23.41,23.79,23.0,23.49,23.25,23.36,823008,192.22,3001, 524195, 63.69
MONOLITH, SM, 01-Feb-2026,484.85,485.0,485.0,452.05,461.4,464.15,466.57,10750,50.16,39, 7250, 67.44
MONQ50, EQ, 01-Feb-2026,98.52,96.05,99.52,96.05,99.37,99.36,98.14,85722,84.12,2368, 52816, 61.61
MONTECARLO, EQ, 01-Feb-2026,566.35,569.0,572.85,560.0,564.2,566.65,567.5,18721,106.24,1004, 8904, 47.56
MOPSE, EQ, 01-Feb-2026,102.34,103.25,105.41,98.16,100.88,99.76,101.4,8249,8.36,120, 2449, 29.69
MOQUALITY, EQ, 01-Feb-2026,198.76,198.76,198.76,192.01,192.01,194.26,195.29,10426,20.36,82, 9204, 88.28
MORARJEE, BZ, 01-Feb-2026,6.84,6.52,7.1,6.52,6.57,6.7,6.79,12054,0.82,36, -, -
MOREALTY, EQ, 01-Feb-2026,78.27,78.66,78.78,74.79,76.78,76.79,77.3,952074,735.93,6330, 397673, 41.77
MOREPENLAB, EQ, 01-Feb-2026,36.31,36.31,37.89,35.8,36.69,36.54,36.82,1573976,579.46,10931, 534636, 33.97
MOS, SM, 01-Feb-2026,20.85,21.5,21.5,19.7,19.7,20.0,20.46,72000,14.73,18, 40000, 55.56
MOSCHIP, EQ, 01-Feb-2026,210.42,189.38,219.99,189.38,192.5,194.17,201.93,10375333,20950.85,119451, 2083082, 20.08
MOSERVICE, EQ, 01-Feb-2026,33.21,33.84,35.0,32.25,32.25,32.66,33.19,15136,5.02,144, 6723, 44.42
MOSILVER, EQ, 01-Feb-2026,306.32,296.05,296.05,260.19,260.19,260.19,261.91,120791,316.36,1856, 87488, 72.43
MOSMALL250, EQ, 01-Feb-2026,15.8,15.84,15.85,15.3,15.52,15.57,15.64,2413035,377.32,5139, 1427154, 59.14
MOTHERSON, EQ, 01-Feb-2026,112.9,113.0,114.88,110.11,110.5,111.88,112.92,7051471,7962.73,35219, 1987687, 28.19
MOTILALOFS, EQ, 01-Feb-2026,753.55,761.45,787.85,716.8,724.0,722.15,760.24,3129287,23790.18,68497, 1197206, 38.26
MOTISONS, EQ, 01-Feb-2026,11.51,11.98,11.99,11.34,11.89,11.71,11.76,1664987,195.86,3983, 671660, 40.34
MOTOGENFIN, EQ, 01-Feb-2026,21.93,22.37,23.0,20.5,20.9,20.89,21.14,26351,5.57,253, 19275, 73.15
MOTOUR, EQ, 01-Feb-2026,76.8,78.34,79.55,75.5,76.1,76.26,77.03,55621,42.84,535, 36630, 65.86
MOVALUE, EQ, 01-Feb-2026,119.82,120.41,120.41,114.5,116.3,116.66,117.38,231741,272.02,2396, 162509, 70.13
MOXSH, ST, 01-Feb-2026,82.1,83.0,83.0,83.0,83.0,83.0,83.0,3200,2.66,1, 3200, 100.00
MPEL, SM, 01-Feb-2026,57.3,63.9,63.9,55.5,60.75,58.95,60.26,20800,12.53,12, 14400, 69.23
MPHASIS, EQ, 01-Feb-2026,2759.0,2764.5,2840.0,2694.3,2755.2,2769.9,2776.59,161329,4479.44,12230, 41368, 25.64
MPSLTD, EQ, 01-Feb-2026,1868.9,1851.5,1994.0,1851.5,1905.0,1939.5,1939.91,15866,307.79,3289, 7569, 47.71
MRF, EQ, 01-Feb-2026,132165.0,133000.0,134355.0,131455.0,132250.0,132295.0,133030.43,3220,4283.58,2619, 784, 24.35
MRPL, EQ, 01-Feb-2026,176.54,176.54,176.99,160.2,162.88,162.77,167.72,4072873,6830.96,39357, 957801, 23.52
MSCIADD, EQ, 01-Feb-2026,29.84,29.84,29.84,29.3,29.31,29.3,29.34,5966,1.75,22, 5686, 95.31
MSCIINDIA, EQ, 01-Feb-2026,30.15,30.1,30.62,29.16,30.36,29.62,29.66,23843,7.07,154, 14253, 59.78
MSPL, EQ, 01-Feb-2026,29.68,29.95,29.95,28.76,28.85,29.15,29.4,530520,155.97,1312, 242082, 45.63
MSTCLTD, EQ, 01-Feb-2026,461.7,461.7,469.9,452.5,453.05,454.3,460.85,121931,561.92,5465, 56394, 46.25
MSUMI, EQ, 01-Feb-2026,43.16,42.85,43.3,42.0,42.2,42.29,42.74,2169364,927.29,14120, 803656, 37.05
MTARTECH, EQ, 01-Feb-2026,2931.5,3000.0,3150.0,2756.8,3100.0,3086.2,3010.88,2150642,64753.27,187288, 233424, 10.85
MTEDUCARE, BE, 01-Feb-2026,1.42,1.49,1.49,1.35,1.38,1.45,1.42,96745,1.38,111, -, -
MTNL, EQ, 01-Feb-2026,33.9,33.8,35.99,31.7,32.13,32.18,34.05,4853161,1652.68,22024, 1131629, 23.32
MUFIN, EQ, 01-Feb-2026,114.09,114.15,115.04,111.1,111.4,112.19,112.37,316102,355.2,1882, 103400, 32.71
MUFTI, EQ, 01-Feb-2026,91.23,90.78,95.0,89.5,90.8,90.04,92.27,75214,69.4,1199, 35701, 47.47
MUKANDLTD, EQ, 01-Feb-2026,128.25,127.0,128.22,120.05,120.5,122.34,123.87,57328,71.01,979, 32937, 57.45
MUKKA, EQ, 01-Feb-2026,23.3,23.3,24.6,23.05,23.25,23.52,23.83,779170,185.67,2542, 338177, 43.40
MUKTAARTS, EQ, 01-Feb-2026,56.98,57.54,57.54,54.5,56.0,55.82,55.77,8396,4.68,77, 7715, 91.89
MULTICAP, EQ, 01-Feb-2026,15.97,16.04,16.13,15.46,15.63,15.65,15.78,386374,60.98,1101, 352765, 91.30
MUNISH, SM, 01-Feb-2026,81.0,84.4,84.4,78.1,78.5,78.5,79.11,33600,26.58,7, 32400, 96.43
MUNJALAU, EQ, 01-Feb-2026,71.88,73.3,73.55,70.67,71.48,71.59,72.21,32845,23.72,755, 16922, 51.52
MUNJALSHOW, EQ, 01-Feb-2026,118.54,115.1,122.0,115.1,117.01,118.72,119.26,23322,27.81,554, 13509, 57.92
MURUDCERA, EQ, 01-Feb-2026,32.64,33.0,33.48,32.2,33.0,32.68,32.98,4234,1.4,119, 3214, 75.91
MUTHOOTCAP, EQ, 01-Feb-2026,229.1,233.0,234.95,228.02,234.4,234.21,230.67,45231,104.33,392, 41125, 90.92
MUTHOOTFIN, EQ, 01-Feb-2026,3829.6,3700.0,3700.0,3481.7,3500.0,3493.1,3567.51,1394507,49749.15,82535, 473226, 33.94
MUTHOOTMF, EQ, 01-Feb-2026,178.23,178.24,181.8,172.0,174.99,173.52,175.78,72329,127.14,1771, 44287, 61.23
MVGJL, EQ, 01-Feb-2026,170.14,170.14,173.98,164.96,172.94,172.8,169.39,46216,78.29,1063, 26298, 56.90
MVKAGRO, SM, 01-Feb-2026,609.3,609.0,609.0,580.0,580.0,585.75,587.06,29400,172.59,52, 18900, 64.29
MWL, EQ, 01-Feb-2026,274.85,276.25,280.0,266.55,280.0,272.6,272.3,23001,62.63,536, 13890, 60.39
MYMUDRA, SM, 01-Feb-2026,80.0,81.9,84.8,78.0,80.1,80.1,80.68,14400,11.62,11, 9600, 66.67
NACLIND, EQ, 01-Feb-2026,144.8,137.56,146.72,137.56,137.56,137.56,139.13,346684,482.33,4075, 239228, 69.00
NAGAFERT, EQ, 01-Feb-2026,4.84,5.08,5.1,4.66,5.0,4.94,4.94,587292,29.0,1085, 358858, 61.10
NAGREEKCAP, EQ, 01-Feb-2026,26.6,26.0,27.9,25.6,26.7,26.7,26.55,6953,1.85,32, 5207, 74.89
NAGREEKEXP, EQ, 01-Feb-2026,25.4,25.4,25.91,24.21,24.21,24.67,25.34,10050,2.55,51, 9457, 94.10
NAHARCAP, EQ, 01-Feb-2026,235.65,237.9,245.65,230.36,230.71,232.71,238.25,3874,9.23,162, 3033, 78.29
NAHARINDUS, EQ, 01-Feb-2026,97.47,97.76,100.5,96.0,97.12,97.26,98.45,12246,12.06,466, 5368, 43.83
NAHARPOLY, EQ, 01-Feb-2026,233.48,243.9,243.9,226.35,233.9,231.19,237.72,2574,6.12,204, 1052, 40.87
NAHARSPING, EQ, 01-Feb-2026,167.0,168.0,174.89,165.96,167.5,167.94,170.65,34470,58.82,815, 22843, 66.27
NAM-INDIA, EQ, 01-Feb-2026,878.1,879.8,884.0,846.7,857.5,869.95,859.42,853316,7333.56,26525, 505606, 59.25
NAMOEWASTE, SM, 01-Feb-2026,171.45,171.45,174.65,169.2,171.5,171.75,172.21,17600,30.31,21, 12800, 72.73
NARMADA, EQ, 01-Feb-2026,28.79,28.2,30.47,26.68,28.11,28.43,28.58,200266,57.23,1572, 64301, 32.11
NATCAPSUQ, EQ, 01-Feb-2026,163.96,171.99,171.99,157.3,158.5,158.2,160.6,6652,10.68,258, 5599, 84.17
NATCOPHARM, EQ, 01-Feb-2026,835.9,835.9,848.95,815.0,819.0,817.8,829.9,259908,2156.99,21293, 96384, 37.08
NATHBIOGEN, EQ, 01-Feb-2026,147.86,146.9,150.0,143.1,144.7,145.24,146.24,22197,32.46,659, 15491, 69.79
NATIONALUM, EQ, 01-Feb-2026,385.45,353.0,364.45,329.4,353.3,354.2,352.29,38640299,136127.16,262513, 9323522, 24.13
NAUKRI, EQ, 01-Feb-2026,1249.4,1240.0,1276.7,1231.9,1242.0,1254.7,1258.41,492153,6193.31,18027, 150404, 30.56
NAVA, EQ, 01-Feb-2026,563.9,560.9,574.0,528.0,528.0,534.1,547.54,323298,1770.18,8712, 137316, 42.47
NAVINFLUOR, EQ, 01-Feb-2026,6099.0,6115.0,6176.0,5900.0,5948.0,5950.0,6062.23,40702,2467.45,7213, 13556, 33.31
NAVKARCORP, EQ, 01-Feb-2026,96.55,96.05,97.0,94.2,95.55,95.19,95.59,365658,349.52,3915, 208015, 56.89
NAVKARURB, BE, 01-Feb-2026,1.36,1.41,1.42,1.3,1.3,1.3,1.31,2375739,31.04,364, -, -
NAVNETEDUL, EQ, 01-Feb-2026,143.03,144.0,145.0,139.0,140.25,141.87,142.25,93601,133.14,2284, 30486, 32.57
NAZARA, EQ, 01-Feb-2026,284.4,284.3,289.0,270.65,282.4,283.2,282.76,2268490,6414.34,17117, 864781, 38.12
NBCC, EQ, 01-Feb-2026,98.86,99.4,101.38,92.89,95.9,95.39,97.64,14147335,13813.66,61964, 3483714, 24.62
NBIFIN, EQ, 01-Feb-2026,2010.7,2020.1,2053.1,1970.1,1971.1,1994.1,1991.75,242,4.82,53, 197, 81.40
