SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
DIL, BZ, 09-Feb-2026,1.34,1.37,1.37,1.32,1.37,1.33,1.35,213616,2.89,205, -, -
DIRL, SM, 09-Feb-2026,19.9,19.9,19.9,19.9,19.9,19.9,19.9,12000,2.39,1, 12000, 100.00
DISHTV, EQ, 09-Feb-2026,3.39,3.39,3.5,3.36,3.44,3.46,3.43,4979387,170.63,3526, 3131486, 62.89
DIVGIITTS, EQ, 09-Feb-2026,614.9,625.0,632.0,607.15,630.0,627.35,622.88,6165,38.4,452, 2214, 35.91
DIVIDEND, EQ, 09-Feb-2026,37.16,37.42,37.42,37.09,37.28,37.28,37.19,22760,8.46,89, 16417, 72.13
DIVINEHIRA, ST, 09-Feb-2026,231.05,233.0,233.0,219.8,230.0,222.35,227.06,17600,39.96,11, 17600, 100.00
DIVISLAB, EQ, 09-Feb-2026,6024.5,6079.0,6150.0,6041.0,6140.0,6113.5,6090.12,219396,13361.49,40841, 123437, 56.26
DIVOPPBEES, EQ, 09-Feb-2026,83.73,86.24,86.24,81.22,84.34,84.26,84.17,50242,42.29,1293, 33452, 66.58
DIVYADHAN, SM, 09-Feb-2026,22.6,23.7,23.7,23.7,23.7,23.7,23.7,10000,2.37,5, 10000, 100.00
DIXON, EQ, 09-Feb-2026,11502.0,11655.0,11845.0,11550.0,11735.0,11757.0,11732.46,485574,56969.77,65950, 123201, 25.37
DJML, BE, 09-Feb-2026,96.51,96.11,100.9,95.64,99.0,99.4,97.66,41306,40.34,542, -, -
DLF, EQ, 09-Feb-2026,663.75,668.1,673.8,666.45,670.9,671.15,670.76,1727533,11587.62,44265, 528418, 30.59
DLINKINDIA, EQ, 09-Feb-2026,387.95,392.6,408.85,392.05,405.0,406.45,401.23,107666,431.99,4377, 48645, 45.18
DMART, EQ, 09-Feb-2026,3889.9,3893.1,3939.6,3890.2,3924.8,3922.4,3919.37,224953,8816.75,25148, 130783, 58.14
DMCC, EQ, 09-Feb-2026,225.8,225.8,239.9,224.74,236.9,237.77,234.27,18326,42.93,755, 13195, 72.00
DNAMEDIA, EQ, 09-Feb-2026,3.67,3.5,3.87,3.5,3.64,3.65,3.68,57610,2.12,256, 38937, 67.59
DODLA, EQ, 09-Feb-2026,1201.0,1215.0,1220.0,1195.1,1203.9,1202.2,1204.57,18574,223.74,3363, 10343, 55.69
DOLATALGO, EQ, 09-Feb-2026,76.12,76.5,79.5,76.5,79.0,78.9,78.35,181087,141.88,2172, 83411, 46.06
DOLLAR, EQ, 09-Feb-2026,327.7,329.3,334.5,328.6,330.15,330.45,330.47,57417,189.75,1804, 42970, 74.84
DOLLEX, SM, 09-Feb-2026,34.45,34.05,36.55,33.85,36.55,35.75,34.72,36000,12.5,9, 20000, 55.56
DOLPHIN, EQ, 09-Feb-2026,426.95,427.8,441.45,421.3,424.0,428.1,432.17,8367,36.16,642, 3530, 42.19
DOMS, EQ, 09-Feb-2026,2419.0,2424.0,2467.5,2400.5,2415.7,2422.1,2438.27,36542,890.99,4869, 20665, 56.55
DONEAR, EQ, 09-Feb-2026,91.14,92.4,106.5,92.0,101.0,101.74,101.66,459189,466.81,4189, 119949, 26.12
DPABHUSHAN, EQ, 09-Feb-2026,1219.3,1239.2,1314.7,1220.1,1282.2,1298.3,1280.84,25089,321.35,1980, 12208, 48.66
DPEL, ST, 09-Feb-2026,297.0,300.95,302.45,300.0,302.45,302.45,300.93,30000,90.28,38, 24000, 80.00
DPSCLTD, EQ, 09-Feb-2026,9.09,9.1,9.48,9.05,9.35,9.32,9.27,121518,11.26,785, 88027, 72.44
DPWIRES, EQ, 09-Feb-2026,165.99,169.99,172.0,166.52,168.96,170.3,169.23,11107,18.8,442, 7181, 64.65
DRCSYSTEMS, EQ, 09-Feb-2026,17.64,18.29,18.29,17.12,17.3,17.27,17.5,147756,25.86,667, 101348, 68.59
DREAMFOLKS, EQ, 09-Feb-2026,91.23,92.99,95.66,91.11,93.12,93.51,93.79,131722,123.55,2649, 60573, 45.99
DREDGECORP, EQ, 09-Feb-2026,986.8,1000.0,1051.4,990.0,1040.0,1042.1,1026.12,296467,3042.12,14424, 73590, 24.82
DRONE, SM, 09-Feb-2026,51.3,51.35,53.2,51.35,51.9,51.85,52.25,18000,9.41,33, 13500, 75.00
DRREDDY, EQ, 09-Feb-2026,1241.2,1260.0,1278.8,1243.5,1276.0,1275.5,1266.73,2111316,26744.68,60588, 1329956, 62.99
DRSDILIP, SM, 09-Feb-2026,69.8,73.25,73.25,73.25,73.25,73.25,73.25,800,0.59,1, 800, 100.00
DSSL, EQ, 09-Feb-2026,939.2,942.35,961.95,938.0,949.7,950.15,951.05,16187,153.95,1999, 8060, 49.79
DTIL, EQ, 09-Feb-2026,143.67,147.99,149.0,144.51,148.0,147.1,147.09,3065,4.51,173, 2363, 77.10
DUCOL, SM, 09-Feb-2026,135.0,134.9,139.0,134.6,134.9,134.9,136.44,4800,6.55,6, 3200, 66.67
DUCON, EQ, 09-Feb-2026,3.86,4.0,4.02,3.28,3.7,3.72,3.65,3317474,120.96,3029, 1582050, 47.69
DUGLOBAL, SM, 09-Feb-2026,29.2,30.25,30.95,28.95,30.15,30.1,29.31,1217500,356.86,100, 1147500, 94.25
DURLAX, SM, 09-Feb-2026,48.95,49.0,49.8,46.0,46.05,46.05,48.46,56000,27.14,26, 42000, 75.00
DVL, EQ, 09-Feb-2026,256.55,256.95,267.0,256.95,262.0,264.0,263.21,20249,53.3,861, 13389, 66.12
DWARKESH, EQ, 09-Feb-2026,34.55,35.0,36.34,34.81,36.01,36.14,35.78,568982,203.6,3047, 331716, 58.30
DYCL, EQ, 09-Feb-2026,296.75,300.0,324.0,297.65,322.0,322.05,313.81,253231,794.67,7904, 126589, 49.99
DYNAMATECH, EQ, 09-Feb-2026,8550.0,8919.5,9499.5,8880.0,9409.5,9374.0,9284.83,101622,9435.43,23611, 25852, 25.44
DYNAMIC, SM, 09-Feb-2026,131.3,128.0,134.45,128.0,128.1,128.1,128.66,5500,7.08,10, 5000, 90.91
DYNPRO, EQ, 09-Feb-2026,218.31,218.44,219.75,217.96,219.75,219.74,219.36,20538,45.05,271, 17869, 87.00
E2E, EQ, 09-Feb-2026,2498.1,2560.0,2682.0,2550.0,2644.0,2634.4,2632.33,178763,4705.62,22196, 58925, 32.96
E2ERAIL, SM, 09-Feb-2026,203.8,214.95,214.95,205.0,205.55,207.4,207.39,59200,122.77,62, 42400, 71.62
EASEMYTRIP, EQ, 09-Feb-2026,6.65,6.65,6.9,6.64,6.85,6.85,6.79,12899047,876.36,10978, 4750720, 36.83
EASTSILK, BE, 09-Feb-2026,70.99,74.0,74.0,67.45,67.45,67.45,68.53,3471,2.38,44, -, -
EBANKNIFTY, EQ, 09-Feb-2026,60.6,60.6,61.06,60.6,61.0,60.79,60.67,15429,9.36,49, 14781, 95.80
EBBETF0430, EQ, 09-Feb-2026,1561.07,1568.0,1568.0,1561.07,1562.2,1562.78,1562.5,12306,192.28,634, 8671, 70.46
EBBETF0431, EQ, 09-Feb-2026,1395.95,1396.16,1399.03,1392.35,1396.98,1396.53,1395.47,7077,98.76,192, 5283, 74.65
EBBETF0433, EQ, 09-Feb-2026,1272.17,1272.17,1275.63,1269.01,1270.81,1271.83,1271.22,8998,114.38,247, 7551, 83.92
EBGNG, EQ, 09-Feb-2026,321.1,353.2,353.2,326.9,342.0,339.45,350.43,1334818,4677.56,7146, 581817, 43.59
ECAPINSURE, EQ, 09-Feb-2026,23.94,24.05,24.29,23.89,24.0,24.2,24.12,40035,9.66,419, 33846, 84.54
ECLERX, EQ, 09-Feb-2026,4185.9,4225.0,4349.6,4140.0,4150.0,4167.5,4215.47,246540,10392.81,34570, 120813, 49.00
ECOLINE, SM, 09-Feb-2026,134.0,130.0,134.0,130.0,130.0,130.0,131.72,7000,9.22,5, 7000, 100.00
ECOSMOBLTY, EQ, 09-Feb-2026,209.11,211.0,211.62,206.0,206.98,208.55,209.65,585434,1227.35,4626, 418056, 71.41
EDELWEISS, EQ, 09-Feb-2026,105.32,106.5,112.0,105.86,111.0,111.26,109.83,4653137,5110.62,26366, 2501376, 53.76
EDUCOMP, BZ, 09-Feb-2026,1.0,1.0,1.05,0.95,1.0,0.99,0.99,94142,0.93,162, -, -
EEPL, SM, 09-Feb-2026,153.45,154.05,157.5,154.0,154.0,154.0,155.38,13000,20.2,12, 11000, 84.62
EFACTOR, ST, 09-Feb-2026,283.35,283.35,283.35,279.0,279.0,279.0,281.18,800,2.25,2, 800, 100.00
EFCIL, EQ, 09-Feb-2026,278.95,278.8,280.65,262.35,275.5,277.8,276.72,114743,317.51,3416, 68663, 59.84
EFFWA, SM, 09-Feb-2026,203.2,204.0,210.0,204.0,205.05,205.3,206.94,10400,21.52,23, 6800, 65.38
EFORCE, SM, 09-Feb-2026,31.0,33.95,33.95,31.5,31.5,31.65,32.41,7200,2.33,6, 6000, 83.33
EGOLD, EQ, 09-Feb-2026,152.3,154.4,158.35,153.35,153.8,154.25,154.77,93046,144.0,980, 43011, 46.23
EICHERMOT, EQ, 09-Feb-2026,7177.5,7116.0,7219.5,7063.5,7209.0,7195.5,7171.2,314215,22532.99,40369, 175072, 55.72
EIDPARRY, EQ, 09-Feb-2026,881.15,885.0,931.1,882.4,921.0,929.45,912.57,174366,1591.21,10806, 79707, 45.71
EIEL, EQ, 09-Feb-2026,181.17,181.77,194.58,171.8,175.0,177.67,184.09,2991463,5507.03,36805, 927552, 31.01
EIFFL, EQ, 09-Feb-2026,249.9,249.95,253.3,245.2,247.0,248.0,248.28,10711,26.59,648, 4649, 43.40
EIHAHOTELS, EQ, 09-Feb-2026,356.9,362.4,363.3,345.15,351.5,353.1,352.94,39230,138.46,1888, 19279, 49.14
EIHOTEL, EQ, 09-Feb-2026,348.05,349.05,349.45,336.4,343.6,343.0,340.66,1233529,4202.09,22836, 218919, 17.75
EIMCOELECO, EQ, 09-Feb-2026,1668.0,1669.0,1719.9,1653.5,1708.9,1711.4,1686.83,23018,388.27,3159, 13131, 57.05
EKC, EQ, 09-Feb-2026,118.25,119.0,128.0,118.9,126.36,126.83,124.58,1223583,1524.34,10664, 447653, 36.59
ELDEHSG, EQ, 09-Feb-2026,915.55,921.05,933.0,895.0,895.0,896.75,904.87,653,5.91,72, 506, 77.49
ELECON, EQ, 09-Feb-2026,442.35,444.85,491.0,444.0,478.1,480.05,479.6,2408017,11548.89,71579, 504434, 20.95
ELECTCAST, EQ, 09-Feb-2026,72.25,70.25,75.02,68.17,73.53,73.78,71.76,4171670,2993.78,20825, 1735542, 41.60
ELECTHERM, EQ, 09-Feb-2026,785.0,804.2,823.0,779.65,797.0,791.75,795.31,26900,213.94,1660, 11045, 41.06
ELGIEQUIP, EQ, 09-Feb-2026,485.4,496.5,506.05,490.0,500.1,498.6,499.23,801216,3999.92,21863, 442623, 55.24
ELGIRUBCO, EQ, 09-Feb-2026,42.54,45.99,45.99,42.42,43.85,43.51,43.43,42277,18.36,779, 16551, 39.15
ELGNZ, SM, 09-Feb-2026,81.75,81.0,84.7,81.0,84.65,84.25,83.42,9000,7.51,9, 7000, 77.78
ELIN, EQ, 09-Feb-2026,160.81,163.0,163.22,155.65,155.8,156.01,157.84,51152,80.74,2699, 29297, 57.27
ELIQUID, EQ, 09-Feb-2026,1017.79,1017.9,1017.92,1017.9,1017.91,1017.9,1017.91,18683,190.18,9, 13283, 71.10
ELLEN, EQ, 09-Feb-2026,254.75,257.0,280.2,255.65,278.0,276.35,270.61,330501,894.37,6755, 179482, 54.31
ELM250, EQ, 09-Feb-2026,16.51,16.71,16.78,16.56,16.77,16.67,16.67,1918211,319.83,230, 1810607, 94.39
EMAMILTD, EQ, 09-Feb-2026,504.35,505.95,511.0,501.9,508.0,506.85,506.85,428866,2173.72,13536, 236992, 55.26
EMAMIPAP, EQ, 09-Feb-2026,85.95,85.53,87.0,85.15,86.5,86.36,86.14,20914,18.01,375, 8588, 41.06
EMAMIREAL, EQ, 09-Feb-2026,78.41,80.3,81.99,76.05,76.15,76.36,77.66,12449,9.67,283, 10015, 80.45
EMAPARTNER, SM, 09-Feb-2026,85.0,85.1,90.0,85.1,90.0,89.9,87.71,7000,6.14,6, 7000, 100.00
EMBASSY, RR, 09-Feb-2026,441.91,446.5,454.0,445.64,453.0,452.63,451.83,643962,2909.63,18593, 523570, 81.30
EMBDL, BE, 09-Feb-2026,68.02,70.09,70.88,66.99,67.73,67.43,68.37,2123463,1451.85,6723, -, -
EMCURE, EQ, 09-Feb-2026,1515.7,1521.0,1550.0,1521.0,1548.5,1545.7,1537.21,111176,1709.01,11118, 63085, 56.74
EMIL, EQ, 09-Feb-2026,92.64,92.99,109.04,92.64,105.8,106.37,105.31,17600884,18535.27,86950, 1761798, 10.01
EMKAY, EQ, 09-Feb-2026,250.95,250.55,265.0,250.55,254.5,253.95,256.74,24589,63.13,814, 15987, 65.02
EMKAYTOOLS, SM, 09-Feb-2026,101.0,102.0,104.0,97.0,104.0,104.0,102.29,1950,1.99,13, 1650, 84.62
EMMBI, EQ, 09-Feb-2026,93.24,94.01,97.0,93.5,94.8,94.31,95.02,7864,7.47,127, 6339, 80.61
EMMIL, SM, 09-Feb-2026,148.0,148.0,150.0,143.6,149.0,149.0,147.89,5500,8.13,14, 3750, 68.18
EMMVEE, EQ, 09-Feb-2026,202.48,203.0,206.68,202.1,203.0,202.84,203.78,595556,1213.63,10510, 259938, 43.65
EMSLIMITED, EQ, 09-Feb-2026,367.2,370.0,380.15,365.4,375.7,374.9,374.25,157621,589.9,6323, 83642, 53.07
EMUDHRA, EQ, 09-Feb-2026,508.4,508.9,514.45,505.35,506.15,508.15,509.68,84596,431.17,4709, 33107, 39.14
EMULTIMQ, EQ, 09-Feb-2026,40.88,41.08,41.44,40.98,41.41,41.35,41.13,30723,12.64,255, 25865, 84.19
ENCOMPAS, SM, 09-Feb-2026,234.9,233.15,246.7,232.1,237.25,237.25,235.95,42000,99.1,21, 32400, 77.14
ENDURANCE, EQ, 09-Feb-2026,2445.4,2465.0,2516.0,2442.6,2505.5,2505.5,2486.73,80259,1995.82,21836, 44600, 55.57
ENERGY, EQ, 09-Feb-2026,36.51,37.57,37.57,36.43,36.6,36.66,36.53,9270255,3386.27,1894, 8173435, 88.17
ENERGYDEV, BE, 09-Feb-2026,17.36,17.05,17.92,17.05,17.45,17.39,17.37,15900,2.76,167, -, -
ENGINERSIN, EQ, 09-Feb-2026,171.38,172.8,181.9,172.5,180.97,180.82,178.01,3548811,6317.11,56663, 1597395, 45.01
ENIFTY, EQ, 09-Feb-2026,25.72,25.75,25.89,25.74,25.86,25.86,25.84,7162,1.85,37, 4683, 65.39
ENIL, EQ, 09-Feb-2026,111.65,112.9,114.29,110.25,111.66,111.91,112.37,18731,21.05,486, 14104, 75.30
ENRIN, EQ, 09-Feb-2026,2740.6,2750.0,2755.2,2645.0,2708.0,2691.3,2700.02,462672,12492.22,35311, 216639, 46.82
ENSER, SM, 09-Feb-2026,13.05,13.15,13.15,12.5,12.55,12.55,12.69,20000,2.54,4, 20000, 100.00
ENTERO, EQ, 09-Feb-2026,1140.7,1146.5,1178.9,1140.8,1160.0,1162.9,1166.45,71140,829.81,8212, 36663, 51.54
ENVIRO, SM, 09-Feb-2026,105.05,106.5,106.5,85.0,97.0,97.05,92.18,376000,346.61,260, 223000, 59.31
EPACK, EQ, 09-Feb-2026,243.36,248.49,262.0,246.39,258.0,259.8,256.42,652640,1673.48,13263, 258272, 39.57
EPACKPEB, EQ, 09-Feb-2026,209.95,212.5,213.98,206.55,209.0,209.28,210.53,301402,634.53,5212, 157654, 52.31
EPIGRAL, EQ, 09-Feb-2026,991.9,996.8,1058.0,996.8,1036.8,1043.9,1038.46,108283,1124.48,6996, 66565, 61.47
EPL, EQ, 09-Feb-2026,213.01,214.2,223.0,214.0,218.2,219.35,219.87,978631,2151.68,14032, 543170, 55.50
EPWINDIA, SM, 09-Feb-2026,114.15,116.0,122.5,116.0,120.05,120.0,120.22,48000,57.7,27, 40800, 85.00
EQUAL200, EQ, 09-Feb-2026,13.35,13.41,13.51,13.38,13.51,13.49,13.46,22840,3.08,103, 16885, 73.93
EQUAL50, EQ, 09-Feb-2026,333.89,335.64,338.14,335.64,337.95,338.1,337.74,523,1.77,16, 521, 99.62
EQUAL50ADD, EQ, 09-Feb-2026,346.6,348.33,361.0,345.53,347.7,349.7,348.1,517874,1802.7,314, 510211, 98.52
EQUIPPP, BE, 09-Feb-2026,18.04,17.99,18.85,17.55,18.74,18.74,18.24,2030,0.37,24, -, -
EQUITASBNK, EQ, 09-Feb-2026,65.0,64.31,67.61,64.3,66.91,67.07,66.5,3189127,2120.88,20961, 1509839, 47.34
ERIS, EQ, 09-Feb-2026,1431.0,1431.0,1478.9,1427.3,1474.0,1472.7,1461.55,29946,437.68,8254, 17437, 58.23
ESABINDIA, EQ, 09-Feb-2026,5693.0,5734.0,5734.0,5634.0,5666.0,5657.5,5667.72,3188,180.69,714, 1895, 59.44
ESAFSFB, EQ, 09-Feb-2026,29.19,29.8,29.97,28.83,29.15,29.14,29.24,651102,190.41,3147, 283202, 43.50
ESCONET, SM, 09-Feb-2026,118.85,120.0,120.0,107.0,112.6,111.2,110.31,138400,152.67,233, 106800, 77.17
ESCORTS, EQ, 09-Feb-2026,3763.7,3794.0,3857.0,3745.4,3780.0,3777.6,3793.6,95553,3624.9,16126, 42389, 44.36
ESENSEX, EQ, 09-Feb-2026,83.35,85.0,85.0,83.64,83.78,83.78,83.89,435,0.36,18, 398, 91.49
ESFL, SM, 09-Feb-2026,136.85,136.2,137.0,132.35,136.0,135.1,134.76,61560,82.96,128, 43560, 70.76
ESG, EQ, 09-Feb-2026,43.68,43.85,43.98,43.76,43.98,43.96,43.91,7540,3.31,95, 4070, 53.98
ESILVER, EQ, 09-Feb-2026,237.47,247.39,258.4,246.29,253.0,252.07,252.33,1686113,4254.63,5162, 639777, 37.94
ESPRIT, SM, 09-Feb-2026,86.8,88.5,91.5,88.5,89.0,89.0,89.98,16000,14.4,10, 11200, 70.00
ESSARSHPNG, EQ, 09-Feb-2026,26.53,27.19,30.5,26.86,30.3,29.47,28.74,682456,196.12,3119, 493771, 72.35
ESSENTIA, EQ, 09-Feb-2026,1.5,1.53,1.54,1.51,1.53,1.52,1.53,1081264,16.5,1228, 736484, 68.11
ESTER, EQ, 09-Feb-2026,96.85,97.2,98.03,96.0,97.2,97.41,96.96,68443,66.36,1079, 41415, 60.51
ETERNAL, EQ, 09-Feb-2026,283.55,286.0,289.4,283.0,288.7,288.85,287.44,18816048,54085.27,194992, 11105383, 59.02
ETHOSLTD, EQ, 09-Feb-2026,2629.6,2639.8,2661.2,2560.0,2600.0,2597.0,2594.45,105212,2729.68,5496, 91071, 86.56
ETL, SM, 09-Feb-2026,841.2,840.0,840.0,835.0,835.0,835.0,837.5,600,5.03,3, 600, 100.00
ETML, SM, 09-Feb-2026,101.0,103.45,103.5,101.5,103.0,103.0,103.07,7200,7.42,6, 6000, 83.33
EUREKAFORB, EQ, 09-Feb-2026,515.1,517.9,528.0,505.75,523.0,523.95,519.91,162208,843.33,14511, 95960, 59.16
EUROBOND, EQ, 09-Feb-2026,177.79,177.0,191.9,173.6,178.0,180.31,180.28,10642,19.19,463, 8094, 76.06
EUROPRATIK, EQ, 09-Feb-2026,280.32,278.8,278.8,235.6,240.0,240.36,246.01,1069366,2630.72,23540, 326616, 30.54
EUROTEXIND, BE, 09-Feb-2026,13.15,13.8,13.8,12.65,13.8,13.79,13.19,1531,0.2,22, -, -
EVEREADY, EQ, 09-Feb-2026,341.9,341.45,349.9,334.1,337.1,339.7,341.26,68224,232.82,2411, 31381, 46.00
EVERESTIND, EQ, 09-Feb-2026,434.65,422.0,426.9,406.0,414.3,413.35,413.17,20931,86.48,1337, 12425, 59.36
EVIETF, EQ, 09-Feb-2026,30.44,30.59,30.85,30.45,30.85,30.76,30.71,48441,14.88,672, 24906, 51.42
EVINDIA, EQ, 09-Feb-2026,30.41,30.56,30.9,30.51,30.88,30.83,30.76,187211,57.58,1916, 123983, 66.23
EXCEL, EQ, 09-Feb-2026,1.23,1.24,1.29,1.16,1.22,1.21,1.23,5443069,66.89,2265, 3348026, 61.51
EXCELINDUS, EQ, 09-Feb-2026,1006.7,1006.7,1011.95,988.0,998.0,992.85,1000.13,8647,86.48,867, 4671, 54.02
EXCELLENT, ST, 09-Feb-2026,64.7,64.05,67.9,64.0,67.9,67.9,65.37,14400,9.41,6, 11200, 77.78
EXCELSOFT, EQ, 09-Feb-2026,74.27,75.72,82.15,73.5,81.59,81.32,79.2,4698620,3721.44,28626, 1254903, 26.71
EXICOM, EQ, 09-Feb-2026,98.11,99.9,102.95,98.2,102.92,102.45,101.18,349014,353.12,4411, 154643, 44.31
EXIDEIND, EQ, 09-Feb-2026,332.65,334.5,341.0,333.4,340.95,340.45,338.29,1349063,4563.73,28825, 627465, 46.51
EXIMROUTES, ST, 09-Feb-2026,201.3,197.3,197.3,197.3,197.3,197.3,197.3,1600,3.16,1, 1600, 100.00
EXPLEOSOL, EQ, 09-Feb-2026,874.0,875.0,900.0,864.35,895.2,895.85,891.5,27783,247.68,2634, 20874, 75.13
EXXARO, BE, 09-Feb-2026,7.07,7.13,7.24,7.07,7.2,7.14,7.14,88921,6.35,242, -, -
FABTECH, EQ, 09-Feb-2026,157.44,158.42,163.99,158.42,163.75,163.02,161.49,262781,424.37,5631, 119239, 45.38
FACT, EQ, 09-Feb-2026,792.8,793.6,824.95,790.6,816.0,816.7,813.04,135038,1097.92,9349, 48369, 35.82
FAIRCHEMOR, EQ, 09-Feb-2026,616.85,615.0,631.45,612.3,625.0,622.8,619.08,15019,92.98,1145, 10091, 67.19
FALCONTECH, SM, 09-Feb-2026,14.9,14.35,14.95,14.35,14.95,14.95,14.65,2400,0.35,2, 1200, 50.00
FAZE3Q, EQ, 09-Feb-2026,517.8,532.5,569.55,532.5,561.9,562.45,558.92,316569,1769.37,7525, 113534, 35.86
FCL, EQ, 09-Feb-2026,22.8,23.63,24.62,23.16,24.1,24.21,24.11,3747802,903.63,8454, 1847961, 49.31
FCONSUMER, BZ, 09-Feb-2026,0.36,0.36,0.37,0.35,0.37,0.36,0.36,2597158,9.38,1170, -, -
FCSSOFT, EQ, 09-Feb-2026,1.83,1.79,1.83,1.75,1.79,1.79,1.78,1540589,27.46,2237, 989961, 64.26
FDC, EQ, 09-Feb-2026,368.45,372.0,387.5,369.0,381.1,384.75,379.48,112130,425.51,4950, 59671, 53.22
FEDERALBNK, EQ, 09-Feb-2026,286.8,288.7,288.7,284.6,286.5,286.65,286.95,3613561,10369.04,47778, 1968783, 54.48
FEDFINA, EQ, 09-Feb-2026,143.94,143.01,147.55,143.01,147.0,146.86,146.34,572976,838.52,6528, 289601, 50.54
FEL, BZ, 09-Feb-2026,0.46,0.47,0.47,0.45,0.45,0.45,0.46,229222,1.07,153, -, -
FELDVR, BZ, 09-Feb-2026,2.87,2.87,3.01,2.73,3.01,2.96,2.91,2831,0.08,25, -, -
FELIX, SM, 09-Feb-2026,201.6,200.0,201.5,198.0,201.0,199.5,199.53,41000,81.81,71, 26000, 63.41
FIBERWEB, EQ, 09-Feb-2026,40.79,41.79,46.4,41.79,45.35,45.31,45.02,309422,139.3,1774, 215605, 69.68
FICRF3GP, MF, 09-Feb-2026,107.0,111.0,111.0,111.0,111.0,111.0,111.0,1,0.0,1, 1, 100.00
FIDEL, SM, 09-Feb-2026,142.0,144.95,144.95,140.0,140.0,140.0,142.48,2000,2.85,2, 2000, 100.00
FIEMIND, EQ, 09-Feb-2026,2296.7,2324.0,2349.9,2290.7,2349.9,2337.4,2326.2,42723,993.82,5923, 23316, 54.57
FILATEX, EQ, 09-Feb-2026,48.15,50.0,52.78,49.72,51.6,52.16,51.65,3698035,1909.94,10502, 1624084, 43.92
FILATFASH, EQ, 09-Feb-2026,0.3,0.3,0.31,0.29,0.31,0.3,0.3,44413582,134.74,3593, 21078972, 47.46
FINBUD, SM, 09-Feb-2026,113.9,116.5,120.0,114.0,118.0,116.5,117.46,21000,24.67,17, 18000, 85.71
FINCABLES, EQ, 09-Feb-2026,771.2,787.0,795.0,770.0,793.0,792.65,784.74,291355,2286.37,17686, 141343, 48.51
FINEORG, EQ, 09-Feb-2026,4412.8,4444.5,4521.6,4422.7,4490.3,4487.4,4470.12,6945,310.45,2152, 3860, 55.58
FINIETF, EQ, 09-Feb-2026,32.25,32.41,32.8,32.26,32.77,32.62,32.5,368802,119.86,1795, 262783, 71.25
FINKURVE, EQ, 09-Feb-2026,93.42,93.42,95.5,90.05,93.0,93.27,93.13,50126,46.68,2259, 18224, 36.36
FINOPB, EQ, 09-Feb-2026,234.29,235.0,236.69,230.01,234.0,232.99,233.4,119254,278.33,2572, 62768, 52.63
FINPIPE, EQ, 09-Feb-2026,172.03,172.03,179.8,172.03,179.04,178.68,177.94,431851,768.42,11585, 225379, 52.19
FIRSTCRY, EQ, 09-Feb-2026,269.5,270.0,276.35,268.25,275.8,273.75,273.45,854636,2337.03,31946, 548897, 64.23
FISCHER, EQ, 09-Feb-2026,44.14,45.4,46.27,44.58,45.56,45.68,45.74,1721369,787.39,5131, 998469, 58.00
FIVESTAR, EQ, 09-Feb-2026,450.5,450.0,455.95,439.0,440.0,440.45,446.39,2164034,9660.12,45162, 1347795, 62.28
FLAIR, EQ, 09-Feb-2026,303.9,305.0,320.75,303.95,311.95,310.1,311.94,110402,344.38,2189, 58092, 52.62
FLEXIADD, EQ, 09-Feb-2026,10.32,10.38,10.64,10.34,10.4,10.39,10.39,80725,8.39,376, 66767, 82.71
FLEXITUFF, EQ, 09-Feb-2026,9.85,9.81,9.83,9.2,9.8,9.8,9.59,13431,1.29,119, 12221, 90.99
FLFL, BZ, 09-Feb-2026,1.26,1.28,1.32,1.2,1.29,1.26,1.25,68362,0.86,100, -, -
FLUOROCHEM, EQ, 09-Feb-2026,3428.0,3428.0,3542.0,3406.9,3508.0,3513.2,3482.66,65878,2294.3,8477, 40534, 61.53
FLYSBS, SM, 09-Feb-2026,488.1,512.0,512.0,490.0,500.0,498.65,502.84,35400,178.01,111, 29400, 83.05
FMCGIETF, EQ, 09-Feb-2026,55.61,55.78,56.0,55.2,55.69,55.69,55.49,2726673,1513.0,5804, 1951964, 71.59
FMGOETZE, EQ, 09-Feb-2026,428.3,432.7,466.0,432.7,460.0,461.7,452.81,181709,822.8,2802, 130061, 71.58
FMNL, EQ, 09-Feb-2026,8.0,8.38,8.4,8.2,8.4,8.38,8.34,11251,0.94,142, 10800, 95.99
FOCUS, EQ, 09-Feb-2026,69.62,69.6,69.78,66.51,67.5,67.24,67.55,133351,90.08,1420, 81501, 61.12
FONEBOX, ST, 09-Feb-2026,77.9,81.75,81.75,79.3,80.5,80.5,80.35,6000,4.82,6, 5000, 83.33
FOODSIN, EQ, 09-Feb-2026,70.09,70.5,77.45,70.25,73.44,73.05,73.79,392777,289.83,5655, 212313, 54.05
FORCEMOT, EQ, 09-Feb-2026,21390.0,21650.0,22450.0,21527.0,22360.0,22361.0,22161.49,131695,29185.57,40812, 33754, 25.63
FORTIS, EQ, 09-Feb-2026,855.7,859.0,895.05,853.2,892.4,891.3,880.22,1297869,11424.13,33128, 539710, 41.58
FOSECOIND, EQ, 09-Feb-2026,4769.6,4829.8,4926.5,4705.1,4899.0,4758.9,4779.24,1413,67.53,542, 619, 43.81
FRESHARA, SM, 09-Feb-2026,196.05,201.25,201.3,196.05,197.0,198.15,198.35,57600,114.25,87, 33000, 57.29
