ISIN,TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
INE457A01014,2026-02-10,2026-02-10,CM,NSE,STK,11377,MAHABANK,EQ,,,,,BANK OF MAHARASHTRA,66.61,67.7,65.47,67.04,67.07,66.27,,67.04,,,16462825,1101625983.74,46447,F1,1,,,,,
INE862Y01015,2026-02-10,2026-02-10,CM,NSE,STK,822,BANKA,EQ,,,,,BANKA BIOLOO LIMITED,62.0,62.37,59.99,60.66,61.0,61.5,,60.66,,,2757,168126.09,99,F1,1,,,,,
INE186H01022,2026-02-10,2026-02-10,CM,NSE,STK,12034,BASML,EQ,,,,,BANNARI AM SPIN MILL LTD.,25.9,27.05,25.89,25.98,25.9,26.08,,25.98,,,108399,2856596.65,1061,F1,1,,,,,
INE459A01010,2026-02-10,2026-02-10,CM,NSE,STK,350,BANARISUG,EQ,,,,,BANNARI AMMAN SUGARS LTD,3611.5,3628.8,3560.0,3598.5,3601.0,3605.1,,3597.8,,,676,2433808.5,261,F1,1,,,,,
INE0B9K01025,2026-02-10,2026-02-10,CM,NSE,STK,24386,BANSALWIRE,EQ,,,,,BANSAL WIRE INDUSTRIES L,268.1,280.0,268.1,277.85,277.1,274.2,,277.85,,,44210,12253135.65,1105,F1,1,,,,,
INE629D01020,2026-02-10,2026-02-10,CM,NSE,STK,14511,BANSWRAS,EQ,,,,,BANSWARA SYNTEX LIMITED,115.0,117.85,114.01,117.02,116.01,115.1,,117.05,,,33430,3904267.21,862,F1,1,,,,,
INE139I01011,2026-02-10,2026-02-10,CM,NSE,STK,15073,BVCL,EQ,,,,,BARAK VALLEY CEM. LTD.,51.0,51.0,46.7,47.46,46.7,51.87,,47.39,,,96085,4657738.61,1934,F1,1,,,,,
INE0QX401014,2026-02-10,2026-02-10,CM,NSE,STK,29176,BARFLEX,SM,,,,,BARFLEX POLYFILMS LIMITED,61.8,61.8,61.8,61.8,61.8,62.0,,61.8,,,6000,370800.0,3,F1,2000,,,,,
INF251K01TL6,2026-02-10,2026-02-10,CM,NSE,STK,24117,BBNPNBETF,EQ,,,,,BARODABNP - BBNPNBETF,61.11,61.16,60.73,61.1,61.1,60.73,,61.1,,,607,37059.53,17,F1,1,,,,,
INF251K01SU9,2026-02-10,2026-02-10,CM,NSE,STK,20547,BBNPPGOLD,EQ,,,,,BARODABNP - BBNPPGOLD,149.75,153.0,149.0,150.25,150.0,149.75,,150.25,,,122676,18429782.15,552,F1,1,,,,,
INE855F01042,2026-02-10,2026-02-10,CM,NSE,STK,14064,ASMS,EQ,,,,,BARTRONICS INDIA LIMITED,12.97,13.08,11.75,12.05,12.05,13.05,,12.05,,,5665174,69962576.74,9235,F1,1,,,,,
INE373A01013,2026-02-10,2026-02-10,CM,NSE,STK,368,BASF,EQ,,,,,BASF INDIA LTD,3926.0,3960.0,3831.5,3855.8,3866.0,3925.7,,3855.55,,,27108,105029461.2,7966,F1,1,,,,,
INE0OCC01013,2026-02-10,2026-02-10,CM,NSE,STK,18442,BASILIC,SM,,,,,BASILIC FLY STUDIO LTD,273.7,288.0,267.15,284.6,288.0,268.7,,284.6,,,77100,21321810.0,129,F1,300,,,,,
INE176A01028,2026-02-10,2026-02-10,CM,NSE,STK,371,BATAINDIA,EQ,,,,,BATA INDIA LTD,903.95,958.55,900.0,918.55,917.0,884.2,,918.55,,,2023054,1888625191.5,62815,F1,1,,,,,
INE0JFJ01011,2026-02-10,2026-02-10,CM,NSE,STK,22571,BAWEJA,SM,,,,,BAWEJA STUDIOS LIMITED,32.5,33.0,32.5,33.0,33.0,31.5,,33.0,,,8000,262400.0,4,F1,800,,,,,
INE462A01022,2026-02-10,2026-02-10,CM,NSE,STK,17927,BAYERCROP,EQ,,,,,BAYER CROPSCIENCE LTD,4639.8,4748.6,4601.0,4696.4,4699.9,4637.0,,4696.25,,,45965,215978340.6,7403,F1,1,,,,,
INE412G01024,2026-02-10,2026-02-10,CM,NSE,STK,2513,BCLIND,EQ,,,,,BCL INDUSTRIES LIMITED,30.95,31.34,30.54,30.84,30.7,30.85,,30.84,,,778673,24060919.83,3510,F1,1,,,,,
INE639X01027,2026-02-10,2026-02-10,CM,NSE,STK,23925,BEACON,ST,,,,,BEACON TRUSTEESHIP LTD,90.9,90.9,87.4,89.95,89.95,90.0,,89.95,,,21000,1882650.0,19,F1,1000,,,,,
INE520H01022,2026-02-10,2026-02-10,CM,NSE,STK,17933,BEARDSELL,EQ,,,,,BEARDSELL LIMITED,29.6,30.6,28.5,29.45,29.45,29.44,,29.45,,,30593,903006.2,447,F1,1,,,,,
INE844K01012,2026-02-10,2026-02-10,CM,NSE,STK,20196,BEDMUTHA,EQ,,,,,BEDMUTHA INDUST LTD,133.81,137.99,132.01,137.11,137.99,134.6,,137.1,,,13970,1882374.88,407,F1,1,,,,,
INE344T01014,2026-02-10,2026-02-10,CM,NSE,STK,757938,BELLACASA,EQ,,,,,BELLA CASA FASH AND RET L,320.0,326.0,312.7,316.0,316.05,314.1,,316.2,,,6864,2190555.75,563,F1,1,,,,,
INE894V01022,2026-02-10,2026-02-10,CM,NSE,STK,757102,BELRISE,EQ,,,,,BELRISE INDUSTRIES LTD,185.1,186.72,181.01,181.97,181.3,185.1,,181.95,,,2707542,496396822.42,26885,F1,1,,,,,
INE0N7W01012,2026-02-10,2026-02-10,CM,NSE,STK,15067,BLAL,EQ,,,,,BEML LAND ASSETS LIMITED,193.99,195.99,190.5,191.87,190.52,192.72,,191.8,,,18864,3648676.08,629,F1,1,,,,,
INE258A01024,2026-02-10,2026-02-10,CM,NSE,STK,395,BEML,EQ,,,,,BEML LIMITED,1758.0,1805.0,1741.5,1768.2,1769.0,1761.2,,1768.3,,,337219,598949262.8,24683,F1,1,,,,,
INE463A01038,2026-02-10,2026-02-10,CM,NSE,STK,404,BERGEPAINT,EQ,,,,,BERGER PAINTS (I) LTD,469.8,470.0,457.45,458.65,458.5,467.15,,458.65,,,1970914,911590295.55,29902,F1,1,,,,,
INE052T01021,2026-02-10,2026-02-10,CM,NSE,STK,2311,BESTAGRO,BE,,,,,BEST AGROLIFE LIMITED,18.0,19.3,18.0,18.86,18.99,18.91,,18.85,,,542627,10024385.81,2035,F1,1,,,,,
INE351Y01019,2026-02-10,2026-02-10,CM,NSE,STK,759842,BETA,EQ,,,,,BETA DRUGS LIMITED,1423.0,1430.1,1354.2,1367.9,1370.0,1412.4,,1367.9,,,9209,12666144.7,1099,F1,1,,,,,
INE0HQI01014,2026-02-10,2026-02-10,CM,NSE,STK,5662,BEWLTD,SM,,,,,BEW ENGINEERING LIMITED,100.65,104.85,98.2,104.85,104.85,100.7,,104.85,,,21500,2212450.0,19,F1,500,,,,,
INE878K01010,2026-02-10,2026-02-10,CM,NSE,STK,21113,BFINVEST,EQ,,,,,BF INVESTMENT LIMITED,412.9,423.95,412.5,420.75,421.0,411.8,,420.7,,,21342,8966790.4,782,F1,1,,,,,
INE243D01012,2026-02-10,2026-02-10,CM,NSE,STK,25879,BFUTILITIE,BZ,,,,,BF UTILITIES LIMITED,541.1,560.0,541.1,553.25,555.8,540.35,,553.2,,,12794,7103980.3,329,F1,1,,,,,
INF0QA701714,2026-02-10,2026-02-10,CM,NSE,STK,21986,BANKBETF,EQ,,,,,BFAM - BANKBETF,61.75,61.75,61.26,61.49,61.45,61.45,,61.45,,,9524,585270.68,227,F1,1,,,,,
INF0QA701854,2026-02-10,2026-02-10,CM,NSE,STK,23915,LIQUIDBETF,EQ,,,,,BFAM - LIQUIDBETF,1068.61,1068.63,1068.61,1068.62,1068.62,1068.51,,1068.62,,,110447,118026007.0,148,F1,1,,,,,
INF0QA701722,2026-02-10,2026-02-10,CM,NSE,STK,21959,NIFTYBETF,EQ,,,,,BFAM - NIFTYBETF,265.95,265.95,264.32,264.6,264.32,264.63,,264.6,,,3547,938200.18,82,F1,1,,,,,
INE661I01014,2026-02-10,2026-02-10,CM,NSE,STK,15189,BGRENERGY,EQ,,,,,BGR ENERGY SYSTEMS LTD,338.0,342.25,335.45,336.85,336.55,337.75,,336.95,,,62669,21228598.45,2003,F1,1,,,,,
INE0ZRC01017,2026-02-10,2026-02-10,CM,NSE,STK,758225,BHADORA,SM,,,,,BHADORA INDUSTRIES LTD,71.3,71.3,67.1,68.0,68.0,69.6,,68.0,,,85200,5753520.0,7,F1,1200,,,,,
INE354C01027,2026-02-10,2026-02-10,CM,NSE,STK,13400,BHAGERIA,EQ,,,,,BHAGERIA INDUSTRIES LTD,159.0,161.22,157.62,159.99,159.9,158.41,,160.0,,,53276,8495881.97,1283,F1,1,,,,,
INE414D01027,2026-02-10,2026-02-10,CM,NSE,STK,6164,BHAGCHEM,EQ,,,,,BHAGIRADHA CHEM & INDS L,230.05,237.5,218.5,222.68,223.21,233.37,,222.7,,,157163,35281311.62,2299,F1,1,,,,,
INE458B01036,2026-02-10,2026-02-10,CM,NSE,STK,20799,BHAGYANGR,BE,,,,,BHAGYANAGAR INDIA LIMITED,167.31,170.94,165.2,167.75,165.71,168.76,,167.7,,,57709,9648492.27,881,F1,1,,,,,
INE474E01029,2026-02-10,2026-02-10,CM,NSE,STK,19556,BHANDARI,EQ,,,,,BHANDARI HOSIERY EXP LTD,4.28,4.41,4.19,4.28,4.29,4.21,,4.28,,,576654,2505458.42,866,F1,1,,,,,
INE922A01025,2026-02-10,2026-02-10,CM,NSE,STK,419,BEPL,EQ,,,,,BHANSALI ENG. POLYMERS LT,87.0,88.95,86.92,88.65,88.32,87.07,,88.65,,,283135,25015355.76,3094,F1,1,,,,,
INE464A01036,2026-02-10,2026-02-10,CM,NSE,STK,13761,BBL,EQ,,,,,BHARAT BIJLEE LTD,2569.1,2658.0,2547.0,2555.7,2555.0,2613.7,,2555.75,,,64167,166232702.0,8392,F1,1,,,,,
INE05XR01022,2026-02-10,2026-02-10,CM,NSE,STK,760726,BHARATCOAL,EQ,,,,,BHARAT COKING COAL LTD,36.78,37.11,36.42,36.85,36.93,36.61,,36.85,,,11882851,436693730.19,29875,F1,1,,,,,
INE171Z01026,2026-02-10,2026-02-10,CM,NSE,STK,2144,BDL,EQ,,,,,BHARAT DYNAMICS LIMITED,1306.0,1322.7,1288.7,1300.0,1298.0,1303.2,,1300.0,,,1351023,1760870460.5,39928,F1,1,,,,,
INE263A01024,2026-02-10,2026-02-10,CM,NSE,STK,383,BEL,EQ,,,,,BHARAT ELECTRONICS LTD,438.0,441.3,433.55,437.3,436.2,437.3,,437.3,,,10878065,4757424433.35,130577,F1,1,,,,,
INE465A01025,2026-02-10,2026-02-10,CM,NSE,STK,422,BHARATFORG,EQ,,,,,BHARAT FORGE LTD,1590.5,1617.0,1582.2,1614.0,1615.0,1590.4,,1614.15,,,918399,1477525788.4,40122,F1,1,,,,,
INE561C01019,2026-02-10,2026-02-10,CM,NSE,STK,426,BHARATGEAR,EQ,,,,,BHARAT GEARS LTD.,122.8,122.8,110.02,112.81,113.0,121.03,,112.75,,,121490,14116895.5,2512,F1,1,,,,,
INE029A01011,2026-02-10,2026-02-10,CM,NSE,STK,526,BPCL,EQ,,,,,BHARAT PETROLEUM CORP  LT,386.0,388.0,381.9,386.35,384.65,388.3,,386.35,,,3114005,1198153069.9,51357,F1,1,,,,,
INE838B01021,2026-02-10,2026-02-10,CM,NSE,STK,3834,BHARATRAS,EQ,,,,,BHARAT RASAYAN LTD,1900.0,1906.1,1838.5,1858.5,1854.0,1893.7,,1858.65,,,17103,31787978.3,2170,F1,1,,,,,
INE727S01012,2026-02-10,2026-02-10,CM,NSE,STK,21683,BRNL,EQ,,,,,BHARAT ROAD NETWORK LTD,20.9,20.9,20.4,20.61,20.4,20.62,,20.61,,,40089,827679.46,406,F1,1,,,,,
INE415D01024,2026-02-10,2026-02-10,CM,NSE,STK,30244,BHARATSE,EQ,,,,,BHARAT SEATS LIMITED,169.9,172.39,166.44,168.43,168.98,167.67,,168.55,,,82001,13868249.81,2091,F1,1,,,,,
INE316L01019,2026-02-10,2026-02-10,CM,NSE,STK,16123,BHARATWIRE,EQ,,,,,BHARAT WIRE ROPES LTD.,174.87,179.5,174.11,178.11,178.0,176.51,,178.15,,,124836,22165018.97,1786,F1,1,,,,,
INE397D01024,2026-02-10,2026-02-10,CM,NSE,STK,10604,BHARTIARTL,EQ,,,,,BHARTI AIRTEL LIMITED,2052.0,2057.0,2008.4,2011.3,2011.5,2038.2,,2011.3,,,9077763,18414367468.2,161362,F1,1,,,,,
INE343G01021,2026-02-10,2026-02-10,CM,NSE,STK,23489,BHARTIHEXA,EQ,,,,,BHARTI HEXACOM LIMITED,1734.1,1735.0,1674.0,1684.0,1680.0,1734.9,,1684.0,,,228762,389779869.0,22827,F1,1,,,,,
INE828A01016,2026-02-10,2026-02-10,CM,NSE,STK,7848,BIL,EQ,,,,,BHARTIYA INTERNATIONAL,979.0,980.0,950.0,950.4,959.0,953.1,,950.4,,,7491,7174344.6,603,F1,1,,,,,
INE257A01026,2026-02-10,2026-02-10,CM,NSE,STK,438,BHEL,EQ,,,,,BHEL,275.4,277.0,271.0,276.1,275.9,274.65,,276.1,,,5379904,1477016705.85,36693,F1,1,,,,,
INE412U01025,2026-02-10,2026-02-10,CM,NSE,STK,18431,BIGBLOC,EQ,,,,,BIGBLOC CONSTRUCTION LTD,59.01,60.72,58.99,59.31,59.03,59.42,,59.32,,,84584,5045085.38,1023,F1,1,,,,,
INE00E101023,2026-02-10,2026-02-10,CM,NSE,STK,11966,BIKAJI,EQ,,,,,BIKAJI FOODS INTERN LTD,673.5,680.0,664.7,674.15,676.9,670.75,,674.15,,,190379,128182393.3,6870,F1,1,,,,,
INE0SQH01013,2026-02-10,2026-02-10,CM,NSE,STK,25527,BIKEWO,ST,,,,,BIKEWO GREEN TECH LIMITED,20.1,20.1,19.9,19.9,19.9,20.1,,19.9,,,4000,80000.0,2,F1,2000,,,,,
INE071A01013,2026-02-10,2026-02-10,CM,NSE,STK,13622,BILVYAPAR,BE,,,,,BIL VYAPAR LIMITED,6.92,7.25,6.92,6.98,6.97,7.23,,6.98,,,9088,64005.24,64,F1,1,,,,,
INE0HOQ01053,2026-02-10,2026-02-10,CM,NSE,STK,759806,GROWW,EQ,,,,,BILLIONBRAINS GARAGE VN L,166.6,169.6,164.06,168.62,169.45,166.18,,168.65,,,27460952,4575173744.86,114400,F1,1,,,,,
INE376G01013,2026-02-10,2026-02-10,CM,NSE,STK,11373,BIOCON,EQ,,,,,BIOCON LIMITED.,374.0,375.0,366.75,371.05,371.0,373.95,,371.05,,,2703185,1002732232.6,37835,F1,1,,,,,
INE829A01014,2026-02-10,2026-02-10,CM,NSE,STK,4136,BIOFILCHEM,EQ,,,,,BIOFIL CHEM & PHARMA LTD,37.99,38.43,37.0,37.37,37.25,38.21,,37.36,,,42353,1593853.02,541,F1,1,,,,,
INE800A01015,2026-02-10,2026-02-10,CM,NSE,STK,477,BIRLACABLE,EQ,,,,,BIRLA CABLE LIMITED,154.9,157.99,150.5,152.76,152.0,154.7,,152.7,,,74397,11402235.47,1723,F1,1,,,,,
INE340A01012,2026-02-10,2026-02-10,CM,NSE,STK,480,BIRLACORPN,EQ,,,,,BIRLA CORPORATION LTD,1100.0,1116.0,1090.1,1100.9,1102.0,1095.5,,1100.9,,,174708,192675082.9,6974,F1,1,,,,,
INE557A01011,2026-02-10,2026-02-10,CM,NSE,STK,1455,BIRLANU,EQ,,,,,BIRLANU LIMITED,1718.0,1845.0,1718.0,1814.5,1790.0,1713.4,,1813.9,,,16120,28916024.0,2501,F1,1,,,,,
INF209KC1134,2026-02-10,2026-02-10,CM,NSE,STK,24404,ABGSEC,EQ,,,,,BIRLASLAMC - ABGSEC,111.59,111.6,111.0,111.25,111.25,111.61,,111.25,,,2376,263914.64,11,F1,1,,,,,
INF209KB17D5,2026-02-10,2026-02-10,CM,NSE,STK,13987,ABSLBANETF,EQ,,,,,BIRLASLAMC - ABSLBANETF,61.24,62.43,61.24,61.91,61.93,61.84,,61.91,,,10564,654410.43,298,F1,1,,,,,
INF209KB18T9,2026-02-10,2026-02-10,CM,NSE,STK,14518,ABSLLIQUID,EQ,,,,,BIRLASLAMC - ABSLLIQUID,1005.0,1044.99,999.99,999.99,1000.0,999.99,,999.99,,,1891,1891089.34,35,F1,1,,,,,
INF209KB16D7,2026-02-10,2026-02-10,CM,NSE,STK,7339,ABSLNN50ET,EQ,,,,,BIRLASLAMC - ABSLNN50ET,74.15,74.15,72.47,72.95,72.47,72.65,,72.95,,,9240,674632.22,268,F1,1,,,,,
INF209KB10E8,2026-02-10,2026-02-10,CM,NSE,STK,5957,BSLSENETFG,EQ,,,,,BIRLASLAMC - BSLSENETFG,85.44,85.44,83.86,84.38,84.08,84.01,,84.4,,,1420,119994.92,141,F1,1,,,,,
INF209KC1142,2026-02-10,2026-02-10,CM,NSE,STK,24847,GSEC10ABSL,EQ,,,,,BIRLASLAMC - GSEC10ABSL,109.98,110.0,109.98,110.0,110.0,110.25,,110.0,,,110,12098.9,5,F1,1,,,,,
INF209KB10C2,2026-02-10,2026-02-10,CM,NSE,STK,6297,HEALTHY,EQ,,,,,BIRLASLAMC - HEALTHY,15.12,15.12,14.55,14.68,14.7,14.76,,14.68,,,299424,4406167.61,1236,F1,1,,,,,
INF209KB14K7,2026-02-10,2026-02-10,CM,NSE,STK,10693,MOMENTUM,EQ,,,,,BIRLASLAMC - MOMENTUM,31.64,31.79,31.6,31.7,31.61,31.64,,31.7,,,25031,794166.21,241,F1,1,,,,,
INF209KB15K4,2026-02-10,2026-02-10,CM,NSE,STK,10690,NIFTYQLITY,EQ,,,,,BIRLASLAMC - NIFTYQLITY,22.18,22.18,21.75,21.84,21.86,21.78,,21.93,,,23059,503311.14,323,F1,1,,,,,
INF209KB19F6,2026-02-10,2026-02-10,CM,NSE,STK,8003,SILVER,EQ,,,,,BIRLASLAMC - SILVER,259.81,259.81,250.11,253.94,253.0,253.48,,253.94,,,3387606,854917911.51,26370,F1,1,,,,,
INF209KB11D8,2026-02-10,2026-02-10,CM,NSE,STK,6462,TECH,EQ,,,,,BIRLASLAMC - TECH,38.98,39.0,38.29,38.68,39.0,38.55,,38.68,,,143734,5567777.02,332,F1,1,,,,,
INF209KB19Z4,2026-02-10,2026-02-10,CM,NSE,STK,23806,ABSLPSE,EQ,,,,,BIRLASLAMC-ABSLPSE,10.63,10.99,10.58,10.73,10.67,10.63,,10.73,,,7116323,76378084.11,944,F1,1,,,,,
INE836A01035,2026-02-10,2026-02-10,CM,NSE,STK,6994,BSOFT,EQ,,,,,BIRLASOFT LIMITED,445.65,470.5,444.05,465.5,467.0,445.2,,465.5,,,3974396,1848668070.8,68522,F1,1,,,,,
INE676A01027,2026-02-10,2026-02-10,CM,NSE,STK,3435,BBOX,EQ,,,,,BLACK BOX LIMITED,579.15,580.8,559.25,568.35,561.3,571.15,,568.35,,,493370,282544981.3,15889,F1,1,,,,,
INE0UIZ01018,2026-02-10,2026-02-10,CM,NSE,STK,27144,BLACKBUCK,EQ,,,,,BLACKBUCK LIMITED,627.95,648.0,622.5,626.5,625.5,625.35,,626.5,,,1596717,1014129172.35,27420,F1,1,,,,,
INE791A01024,2026-02-10,2026-02-10,CM,NSE,STK,8132,BLBLIMITED,EQ,,,,,BLB LIMITED,14.99,14.99,13.93,14.1,14.2,14.52,,14.11,,,73614,1055076.02,410,F1,1,,,,,
INE416D01022,2026-02-10,2026-02-10,CM,NSE,STK,19265,BLISSGVS,EQ,,,,,BLISS GVS PHARMA LTD,208.0,214.77,199.75,208.07,204.5,203.6,,208.05,,,9757684,2034910630.89,59444,F1,1,,,,,
INE0NLT01010,2026-02-10,2026-02-10,CM,NSE,STK,22566,BLSE,EQ,,,,,BLS E-SERVICES LIMITED,167.0,173.59,167.0,168.86,167.2,167.48,,168.85,,,81455,13840425.99,2433,F1,1,,,,,
INE153T01027,2026-02-10,2026-02-10,CM,NSE,STK,17279,BLS,EQ,,,,,BLS INTL SERVS LTD,295.35,303.0,290.05,292.8,291.0,295.35,,292.8,,,3225595,955661265.2,38153,F1,1,,,,,
INE657B01025,2026-02-10,2026-02-10,CM,NSE,STK,4681,BLUECHIP,EQ,,,,,BLUE CHIP INDIA LIMITED,2.39,2.39,2.39,2.39,2.39,2.35,,2.91,,,103011,246196.29,85,F1,1,,,,,
INE472B01011,2026-02-10,2026-02-10,CM,NSE,STK,7480,BLUECOAST,EQ,,,,,BLUE COAST HOTELS LIMITED,25.46,26.0,24.51,25.24,25.6,25.34,,25.68,,,5711,142926.59,68,F1,1,,,,,
INE233B01017,2026-02-10,2026-02-10,CM,NSE,STK,495,BLUEDART,EQ,,,,,BLUE DART EXPRESS LTD,5880.0,5929.0,5823.5,5840.0,5842.5,5823.5,,5838.65,,,9806,57567119.5,3194,F1,1,,,,,
INE0KBH01020,2026-02-10,2026-02-10,CM,NSE,STK,19686,BLUEJET,EQ,,,,,BLUE JET HEALTHCARE LTD,444.9,453.0,438.45,442.5,442.85,440.25,,442.5,,,371395,165431311.2,10959,F1,1,,,,,
INE0SAK01011,2026-02-10,2026-02-10,CM,NSE,STK,23410,BLUEPEBBLE,SM,,,,,BLUE PEBBLE LIMITED,145.0,157.0,145.0,155.0,155.0,146.75,,155.0,,,19600,2995820.0,38,F1,400,,,,,
INE472A01039,2026-02-10,2026-02-10,CM,NSE,STK,8311,BLUESTARCO,EQ,,,,,BLUE STAR LIMITED,1951.0,1995.5,1929.5,1948.3,1955.0,1937.0,,1948.35,,,729715,1432027299.7,42183,F1,1,,,,,
INE0X3M01010,2026-02-10,2026-02-10,CM,NSE,STK,758182,BLUEWATER,SM,,,,,BLUE WATER LOGISTICS LTD,142.45,143.85,141.5,143.0,143.0,142.2,,143.0,,,20000,2857050.0,17,F1,1000,,,,,
INE304W01038,2026-02-10,2026-02-10,CM,NSE,STK,759291,BLUESTONE,EQ,,,,,BLUESTONE JEWEL LFSTL LTD,450.1,463.7,441.6,444.0,442.2,447.6,,444.0,,,388804,175930731.8,17770,F1,1,,,,,
INE0U4101014,2026-02-10,2026-02-10,CM,NSE,STK,757520,BLUSPRING,EQ,,,,,BLUSPRING ENTERPRISES LTD,57.7,60.05,57.7,59.44,59.2,57.52,,59.39,,,114362,6755260.1,2581,F1,1,,,,,
INE965W01036,2026-02-10,2026-02-10,CM,NSE,STK,759256,BMWVENTLTD,EQ,,,,,BMW VENTURES LIMITED,60.4,60.94,58.25,58.97,58.5,62.05,,58.97,,,211332,12529766.39,2504,F1,1,,,,,
INE338D01028,2026-02-10,2026-02-10,CM,NSE,STK,25017,BODALCHEM,EQ,,,,,BODAL CHEMICALS LTD,52.24,52.7,51.1,51.29,51.1,51.59,,51.29,,,143663,7443838.96,1395,F1,1,,,,,
INE0EEJ01023,2026-02-10,2026-02-10,CM,NSE,STK,14150,BTML,EQ,,,,,BODHI TREE MULTIMEDIA LTD,8.1,8.1,7.86,7.89,7.87,8.01,,7.89,,,72573,574484.37,211,F1,1,,,,,
INE802W01023,2026-02-10,2026-02-10,CM,NSE,STK,11640,BOHRAIND,EQ,,,,,BOHRA INDUSTRIES LIMITED,19.22,20.08,19.0,19.03,19.0,19.67,,19.03,,,19389,377039.52,66,F1,1,,,,,
INE050A01025,2026-02-10,2026-02-10,CM,NSE,STK,380,BBTC,EQ,,,,,BOMBAY BURMAH TRADING COR,1799.0,1820.0,1788.0,1806.4,1816.0,1791.9,,1806.35,,,28610,51612699.2,3536,F1,1,,,,,
INE032A01023,2026-02-10,2026-02-10,CM,NSE,STK,513,BOMDYEING,EQ,,,,,BOMBAY DYEING & MFG. CO L,126.0,127.4,124.2,124.82,124.59,126.55,,124.8,,,709022,88991136.13,7326,F1,1,,,,,
INE0I3Y01014,2026-02-10,2026-02-10,CM,NSE,STK,6052,BMETRICS,SM,,,,,BOMBAY METRICS S C LTD,40.0,40.0,40.0,40.0,40.0,40.0,,40.0,,,17600,704000.0,17,F1,800,,,,,
INE032Z01020,2026-02-10,2026-02-10,CM,NSE,STK,809,BSHSL,EQ,,,,,BOMBAY SUPER HYBRID SEEDS,92.9,94.49,92.38,92.96,93.01,92.62,,92.96,,,13150,1229845.12,413,F1,1,,,,,
INE906B07CB9,2026-02-10,2026-02-10,CM,NSE,STK,31040,830NHAI27,N2,,,,,BOND 8.30% PA TAX FREE S2,1054.0,1057.0,1053.25,1055.8,1055.8,1052.87,,1055.8,,,505,532848.8,8,F1,1,,,,,
INE053F07660,2026-02-10,2026-02-10,CM,NSE,STK,591,840IRFC29,N8,,,,,BOND 8.40% PA TF TI-SIIA,1131.9,1131.9,1131.9,1131.9,1131.9,1155.0,,1131.9,,,22,24901.8,1,F1,1,,,,,
INE053F07728,2026-02-10,2026-02-10,CM,NSE,STK,1991,863IRFC29,NC,,,,,BOND 8.63% PA TF TII-SIIA,1155.8,1158.01,1155.8,1156.9,1158.01,1185.0,,1156.9,,,4000,4627620.0,3,F1,1,,,,,
INE053F07686,2026-02-10,2026-02-10,CM,NSE,STK,603,865IRFC29,,,,,,BOND 8.65% PA TF TI-SIIB,1153.0,1154.0,1148.51,1151.17,1151.0,1148.61,,1149.62,,,1022,1176625.14,14,F1,1,,,,,
INE020B07HS2,2026-02-10,2026-02-10,CM,NSE,STK,30990,871REC28,N9,,,,,BOND 8.71% TAX FREE S2B,1089.42,1090.99,1082.5,1090.72,1090.99,1089.42,,1090.25,,,10253,11123192.94,47,F1,1,,,,,
INE053F07744,2026-02-10,2026-02-10,CM,NSE,STK,1999,888IRFC29,NE,,,,,BOND 8.88% PA TF TII-SIIB,1183.0,1183.0,1166.25,1180.0,1180.0,1182.95,,1172.1,,,114,134495.0,3,F1,1,,,,,
INE557F07132,2026-02-10,2026-02-10,CM,NSE,STK,31970,901NHB34,N6,,,,,BOND 9.01%PA TF TR-I S 3B,6260.0,6260.0,6210.0,6214.43,6238.0,6290.0,,6214.43,,,134,833299.5,13,F1,1,,,,,
INE16SF01016,2026-02-10,2026-02-10,CM,NSE,STK,757920,BORANA,BE,,,,,BORANA WEAVES LIMITED,374.5,377.0,360.0,369.35,373.5,371.55,,369.45,,,46227,16996127.9,450,F1,1,,,,,
INE02PY01013,2026-02-10,2026-02-10,CM,NSE,STK,19401,BOROLTD,EQ,,,,,BOROSIL LIMITED,250.7,253.85,246.6,248.3,248.0,248.8,,248.3,,,157174,39371429.15,2750,F1,1,,,,,
INE666D01022,2026-02-10,2026-02-10,CM,NSE,STK,3149,BORORENEW,EQ,,,,,BOROSIL RENEWABLES LTD,510.0,516.05,497.65,500.0,498.55,508.75,,500.0,,,279307,140997015.35,9051,F1,1,,,,,
INE02L001032,2026-02-10,2026-02-10,CM,NSE,STK,24014,BOROSCI,EQ,,,,,BOROSIL SCIENTIFIC LTD,106.82,109.7,104.2,106.19,105.5,106.52,,106.2,,,43181,4643428.63,992,F1,1,,,,,
INE782A01015,2026-02-10,2026-02-10,CM,NSE,STK,4491,BOSCH-HCIL,EQ,,,,,BOSCH HOME COMFRT IND LTD,1444.0,1461.9,1420.2,1450.9,1454.8,1420.5,,1451.2,,,16748,24211075.8,1335,F1,1,,,,,
INE323A01026,2026-02-10,2026-02-10,CM,NSE,STK,2181,BOSCHLTD,EQ,,,,,BOSCH LIMITED,35650.0,35925.0,35200.0,35575.0,35540.0,35630.0,,35574.25,,,19847,707539560.0,8054,F1,1,,,,,
